Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group
4118,SWAN VIEW SENIOR HIGH SCHOOL,GLADSTONE AVENUE,SWAN VIEW,WA,6056,GLADSTONE AVENUE,SWAN VIEW,WA,6056,-31.8874797,116.0443339,08 9294 6100,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5425,SWANBOURNE PRIMARY SCHOOL,NARLA ROAD,SWANBOURNE,WA,6010,NARLA ROAD,SWANBOURNE,WA,6010,-31.97300265,115.7703599,08 9253 5300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5507,TAKARI PRIMARY SCHOOL,5 RICKMAN STREET,BALCATTA,WA,6021,5 RICKMAN STREET,BALCATTA,WA,6021,-31.8688741,115.8217073,08 9253 4550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5430,TAMBELLUP PRIMARY SCHOOL,TAYLOR STREET,TAMBELLUP,WA,6320,TAYLOR STREET,TAMBELLUP,WA,6320,-34.03968903,117.6428315,08 9825 5000,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5690,TAMBREY PRIMARY SCHOOL,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,-20.742486,116.80111,08 9186 7400,PILBARA,Primary Schools,PRIMARY SCHOOLS
5431,TAMMIN PRIMARY SCHOOL,RIDLEY STREET,TAMMIN,WA,6409,RIDLEY STREET,TAMMIN,WA,6409,-31.63991544,117.4857268,08 9623 4080,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5802,TAPPING PRIMARY SCHOOL,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,-31.71523945,115.7922496,08 6207 3100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1203,TELETHON SPEECH & HEARING,36 DODD STREET,WEMBLEY,WA,6014,36 DODD STREET,WEMBLEY,WA,6014,-31.92384064,115.8231847,08 9387 9888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1267,THE BEEHIVE MONTESSORI SCHOOL,CURTIN AVENUE,MOSMAN PARK,WA,6012,CURTIN AVENUE,MOSMAN PARK,WA,6012,-32.01798492,115.7522159,08 9383 1283,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1261,THE JAPANESE SCHOOL IN PERTH,30 MARAPANA ROAD,CITY BEACH,WA,6015,30 MARAPANA ROAD,CITY BEACH,WA,6015,-31.935718,115.764551,08 9285 1758,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1333,THE KING'S COLLEGE,170 BERTRAM ROAD,WELLARD,WA,6170,170 BERTRAM ROAD,WELLARD,WA,6170,-32.25439916,115.839073,08 9411 4100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1186,THE MONTESSORI SCHOOL,18 MONTESSORI PLACE,KINGSLEY,WA,6026,18 MONTESSORI PLACE,KINGSLEY,WA,6026,-31.81228862,115.8077784,08 9409 9151,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1604,THE SILVER TREE STEINER SCHOOL,695 ROLAND ROAD,PARKERVILLE,WA,6081,695 ROLAND ROAD,PARKERVILLE,WA,6081,-31.86810533,116.1380466,08 9295 4787,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1543,THE Y VOCATIONAL SCHOOL,"UNIT 8, 1 CHESTERFIELD ROAD",MIRRABOOKA,WA,6061,"UNIT 8, 1 CHESTERFIELD ROAD",MIRRABOOKA,WA,6061,-31.87008878,115.8560327,08 6234 1173,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5434,THORNLIE PRIMARY SCHOOL,THORNLIE AVENUE,THORNLIE,WA,6108,THORNLIE AVENUE,THORNLIE,WA,6108,-32.05332144,115.9659731,08 9232 3450,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4055,THORNLIE SENIOR HIGH SCHOOL,2 OVENS ROAD,THORNLIE,WA,6108,PO BOX 27,THORNLIE,WA,6988,-32.06627622,115.959641,08 6235 7900,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5435,THREE SPRINGS PRIMARY SCHOOL,CARTER STREET,THREE SPRINGS,WA,6519,CARTER STREET,THREE SPRINGS,WA,6519,-29.53502154,115.7611349,08 9954 3700,MIDWEST,Primary Schools,PRIMARY SCHOOLS
5814,TJUNTJUNTJARA REMOTE COMMUNITY SCHOOL,TJUNTJUNTJARA COMMUNITY,GREAT VICTORIA DESERT,WA,6431,LOCKED BAG 41,KALGOORLIE,WA,6430,-29.340704,127.097708,08 9037 1050,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS
5549,TOM PRICE PRIMARY SCHOOL,857 WATTLE STREET,TOM PRICE,WA,6751,857 WATTLE STREET,TOM PRICE,WA,6751,-22.6945611,117.7933414,08 9188 3000,PILBARA,Primary Schools,PRIMARY SCHOOLS
4100,TOM PRICE SENIOR HIGH SCHOOL,MILPERA STREET,TOM PRICE,WA,6751,MILPERA STREET,TOM PRICE,WA,6751,-22.68733347,117.7946827,08 9188 3650,PILBARA,Senior High Schools,SECONDARY SCHOOLS
4101,TOODYAY DISTRICT HIGH SCHOOL,DRUMMOND STREET EAST,TOODYAY,WA,6566,PO BOX 75,TOODYAY,WA,6566,-31.54802031,116.4726619,08 9578 2000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS
1406,TRANBY COLLEGE,90 ARPENTEUR DRIVE,BALDIVIS,WA,6171,90 ARPENTEUR DRIVE,BALDIVIS,WA,6171,-32.3405703,115.8002428,08 9524 2424,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5440,TRAYNING PRIMARY SCHOOL,30 ADAM STREET,TRAYNING,WA,6488,PO BOX 77,TRAYNING,WA,6488,-31.11523623,117.7897864,08 9683 1400,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5870,TREEBY PRIMARY SCHOOL,15 SAPPHIRE DRIVE,TREEBY,WA,6164,15 SAPPHIRE DRIVE,TREEBY,WA,6164,-32.118001,115.880607,08 6174 9900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5834,TREENDALE PRIMARY SCHOOL,CNR OPAL DRIVE & AZURITE DRIVE,AUSTRALIND,WA,6233,5 OPAL DRIVE,AUSTRALIND,WA,6233,-33.28194663,115.735559,08 9797 5100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
1218,TREETOPS MONTESSORI SCHOOL,12 BEENONG ROAD,DARLINGTON,WA,6070,12 BEENONG ROAD,DARLINGTON,WA,6070,-31.92002226,116.074229,08 9299 6725,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1151,TRINITY COLLEGE,2 TRINITY AVENUE,EAST PERTH,WA,6004,2 TRINITY AVENUE,EAST PERTH,WA,6004,-31.96013472,115.8825766,08 9219 1120,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5831,TUART FOREST PRIMARY SCHOOL,CRYSTAL BEND,DALYELLUP,WA,6230,PO BOX 281,BUNBURY,WA,6231,-33.39160056,115.6346071,08 9791 0350,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
8278,TUART HILL COMMUNITY KINDERGARTEN,114 STONEHAM STREET,TUART HILL,WA,6060,114 STONEHAM STREET,TUART HILL,WA,6060,-31.90322468,115.835784,08 9444 3922,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
5441,TUART HILL PRIMARY SCHOOL,BANKSIA STREET,TUART HILL,WA,6060,BANKSIA STREET,TUART HILL,WA,6060,-31.9013793,115.8408151,08 9413 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5840,TUART RISE PRIMARY SCHOOL,31 KEMPEANA WAY,BALDIVIS,WA,6171,31 KEMPEANA WAY,BALDIVIS,WA,6171,-32.35318209,115.8141819,08 9553 0800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5797,TWO ROCKS PRIMARY SCHOOL,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,-31.48931676,115.5911503,08 9562 8300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5427,UPPER SWAN PRIMARY SCHOOL,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,-31.78681941,116.0251271,08 9297 7050,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1369,URSULA FRAYNE CATHOLIC COLLEGE,15 DUNCAN STREET,VICTORIA PARK,WA,6100,15 DUNCAN STREET,VICTORIA PARK,WA,6100,-31.97297817,115.8990335,08 9470 0900,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5516,USELESS LOOP PRIMARY SCHOOL,15 WILSON RISE,USELESS LOOP,WA,6537,LOCKED BAG 1000,DENHAM,WA,6537,-26.13539034,113.4186818,08 9948 0050,MIDWEST,Primary Schools,PRIMARY SCHOOLS
5443,VASSE PRIMARY SCHOOL,17 KALOORUP ROAD,VASSE,WA,6280,PO BOX 21,VASSE,WA,6280,-33.68018743,115.2489773,08 9746 3700,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
1246,VICTORIA PARK CHRISTIAN SCHOOL,27 COLOMBO STREET,VICTORIA PARK,WA,6100,27 COLOMBO STREET,VICTORIA PARK,WA,6100,-31.97105458,115.8888111,08 9362 2626,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5444,VICTORIA PARK PRIMARY SCHOOL,1 CARGILL STREET,VICTORIA PARK,WA,6100,1 CARGILL STREET,VICTORIA PARK,WA,6100,-31.97137092,115.8922127,08 6216 4900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5592,WADDINGTON PRIMARY SCHOOL,15 HENNIKER WAY,KOONDOOLA,WA,6064,15 HENNIKER WAY,KOONDOOLA,WA,6064,-31.84424333,115.8681525,08 9462 9500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5625,WAGGRAKINE PRIMARY SCHOOL,9 HALL ROAD,WAGGRAKINE,WA,6530,PO BOX 7228,GERALDTON,WA,6530,-28.71870352,114.6369427,08 9968 1800,MIDWEST,Primary Schools,PRIMARY SCHOOLS
4102,WAGIN DISTRICT HIGH SCHOOL,10 RANFORD STREET,WAGIN,WA,6315,10 RANFORD STREET,WAGIN,WA,6315,-33.31189146,117.3404578,08 9861 3200,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS
5781,WAIKIKI PRIMARY SCHOOL,12 ARNSIDE BEND,WAIKIKI,WA,6169,12 ARNSIDE BEND,WAIKIKI,WA,6169,-32.31926622,115.7621332,08 9553 0900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5448,WALKAWAY PRIMARY SCHOOL,10 EVANS ROAD,WALKAWAY,WA,6528,10 EVANS ROAD,WALKAWAY,WA,6528,-28.93930719,114.7991226,08 9926 0200,MIDWEST,Primary Schools,PRIMARY SCHOOLS
5525,WALLISTON PRIMARY SCHOOL,11 DIANELLA ROAD,WALLISTON,WA,6076,11 DIANELLA ROAD,WALLISTON,WA,6076,-31.99851134,116.06935,08 9291 2000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5449,WALPOLE PRIMARY SCHOOL,CNR LATHAM/SWAN STREETS,WALPOLE,WA,6398,PO BOX 310,WALPOLE,WA,6398,-34.97861268,116.7282223,08 6871 0200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5714,WANANAMI REMOTE COMMUNITY SCHOOL,MOUNT BARNETT STATION,DERBY,WA,6728,PMB 992,DERBY,WA,6728,-16.719944,125.930247,08 9981 4440,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS
5451,WANDERING PRIMARY SCHOOL,2 WATTS STREET,WANDERING,WA,6308,C/- POST OFFICE,WANDERING,WA,6308,-32.67789673,116.6727061,08 9884 2950,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5822,WANDINA PRIMARY SCHOOL,LOT 745 AJAX DRIVE,WANDINA,WA,6530,PO BOX 7219,GERALDTON,WA,6530,-28.816506,114.634667,08 9968 1150,MIDWEST,Primary Schools,PRIMARY SCHOOLS
5101,WANGKATJUNGKA REMOTE COMMUNITY SCHOOL,WANGKATJUNGKA REMOTE COMMUNITY,CHRISTMAS CREEK,WA,6765,PO BOX 23,FITZROY CROSSING,WA,6765,-18.885222,125.926869,08 9191 4754,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS
5454,WANNEROO PRIMARY SCHOOL,15 SHAW ROAD,WANNEROO,WA,6065,15 SHAW ROAD,WANNEROO,WA,6065,-31.75136276,115.7998794,08 9306 0500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4125,WANNEROO SECONDARY COLLEGE,56 QUARKUM STREET,WANNEROO,WA,6065,56 QUARKUM STREET,WANNEROO,WA,6065,-31.7578766,115.8151333,08 6401 9800,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
1339,WARLAWURRU CATHOLIC SCHOOL,"LOT 52, GREAT NORTHERN HWY",HALLS CREEK,WA,6770,PMB 6 MULAN COMMUNITY,HALLS CREEK,WA,6770,-18.224165,127.668324,08 9168 6008,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT
4159,WARNBRO COMMUNITY HIGH SCHOOL,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,-32.34556923,115.7590964,08 9528 9400,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
6096,WARNBRO COMMUNITY HIGH SCHOOL EDUCATION SUPPORT CENTRE,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,-32.34556923,115.7590964,08 9528 9499,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
5563,WARNBRO PRIMARY SCHOOL,45 AXMINSTER ROAD,WARNBRO,WA,6169,PO BOX 8439,WARNBRO,WA,6169,-32.33517258,115.7546455,08 9523 7950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4103,WAROONA DISTRICT HIGH SCHOOL,55 MILLAR STREET,WAROONA,WA,6215,PO BOX 220,WAROONA,WA,6215,-32.84501404,115.9294134,08 9782 7000,SOUTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS
5518,WARRIAPENDI PRIMARY SCHOOL,8 REDCLIFFE AVENUE,BALGA,WA,6061,8 REDCLIFFE AVENUE,BALGA,WA,6061,-31.85387667,115.8446009,08 9345 6100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4134,WARWICK SENIOR HIGH SCHOOL,355 ERINDALE ROAD,WARWICK,WA,6024,355 ERINDALE ROAD,WARWICK,WA,6024,-31.83867535,115.8154291,08 9345 6430,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5459,WATTLE GROVE PRIMARY SCHOOL,73 ST JOHN ROAD,WATTLE GROVE,WA,6107,73 ST JOHN ROAD,WATTLE GROVE,WA,6107,-31.99728084,115.9833069,08 9237 6600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5526,WELD SQUARE PRIMARY SCHOOL,DORKING PLACE,MORLEY,WA,6062,DORKING PLACE,MORLEY,WA,6062,-31.89096441,115.9098952,08 9268 7600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5851,WELLARD PRIMARY SCHOOL,25 BRECCIA PARADE,WELLARD,WA,6170,25 BRECCIA PARADE,WELLARD,WA,6170,-32.26622791,115.8463352,08 9553 0600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5871,WELLARD VILLAGE PRIMARY SCHOOL,22 BRENTFORD PARADE,WELLARD,WA,6170,22 BRENTFORD PARADE,WELLARD,WA,6170,-32.268891,115.820119,08 6174 1140,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5461,WELLSTEAD PRIMARY SCHOOL,12 WINDSOR ROAD,WELLSTEAD,WA,6328,12 WINDSOR ROAD,WELLSTEAD,WA,6328,-34.49592129,118.6041803,08 9847 0900,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5463,WEMBLEY DOWNS PRIMARY SCHOOL,BOURNEMOUTH CRESCENT,WEMBLEY DOWNS,WA,6019,BOURNEMOUTH CRESCENT,WEMBLEY DOWNS,WA,6019,-31.91034618,115.7706072,08 9222 9300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5464,WEMBLEY PRIMARY SCHOOL,41 GRANTHAM STREET,WEMBLEY,WA,6014,41 GRANTHAM STREET,WEMBLEY,WA,6014,-31.9350158,115.8097294,08 9253 9400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1154,WESLEY COLLEGE,40 COODE STREET,SOUTH PERTH,WA,6151,40 COODE STREET,SOUTH PERTH,WA,6151,-31.97995555,115.865934,08 9368 8000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5599,WEST BALCATTA PRIMARY SCHOOL,215 CEDRIC STREET,BALCATTA,WA,6021,215 CEDRIC STREET,BALCATTA,WA,6021,-31.87268066,115.8087826,08 9253 4950,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5721,WEST BEECHBORO PRIMARY SCHOOL,AVIGNON WAY,BEECHBORO,WA,6063,AVIGNON WAY,BEECHBORO,WA,6063,-31.87005345,115.9273699,08 9392 5100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5077,WEST BUSSELTON PRIMARY SCHOOL,11-17 BOWER ROAD,BUSSELTON,WA,6280,PO BOX 688,BUSSELTON,WA,6280,-33.65509248,115.3149728,08 9751 8400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5833,WEST BYFORD PRIMARY SCHOOL,101 KARDAN BOULEVARD,BYFORD,WA,6122,101 KARDAN BOULEVARD,BYFORD,WA,6122,-32.21556274,115.9791197,08 9526 6550,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6045,WEST COAST LANGUAGE DEVELOPMENT CENTRE,"C/- PADBURY PS, MACDONALD AVENUE",PADBURY,WA,6025,"C/- PADBURY PS, MACDONALD AVENUE",PADBURY,WA,6025,-31.8058632,115.7594893,08 9407 3050,NORTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT
6161,WEST COAST SECONDARY EDUCATION SUPPORT CENTRE,65 LLOYD DRIVE,WARWICK,WA,6024,65 LLOYD DRIVE,WARWICK,WA,6024,-31.838536,115.816759,08 9345 6600,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
1407,WEST COAST STEINER SCHOOL,15 MAYFAIR STREET,NOLLAMARA,WA,6061,15 MAYFAIR STREET,NOLLAMARA,WA,6061,-31.88348064,115.83986,08 9440 1771,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5600,WEST GREENWOOD PRIMARY SCHOOL,101 COOLIBAH DRIVE,GREENWOOD,WA,6024,101 COOLIBAH DRIVE,GREENWOOD,WA,6024,-31.82628484,115.7914439,08 9246 8700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5277,WEST LEEDERVILLE PRIMARY SCHOOL,58 NORTHWOOD STREET,LEEDERVILLE,WA,6007,58 NORTHWOOD STREET,LEEDERVILLE,WA,6007,-31.93928667,115.8329394,08 9366 9750,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5682,WEST LEEMING PRIMARY SCHOOL,WESTALL TERRACE,LEEMING,WA,6149,WESTALL TERRACE,LEEMING,WA,6149,-32.07026853,115.8551611,08 9266 6000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5172,WEST MORLEY PRIMARY SCHOOL,FITZROY STREET,DIANELLA,WA,6059,FITZROY STREET,DIANELLA,WA,6059,-31.89043143,115.8863854,08 9268 8650,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5352,WEST NORTHAM PRIMARY SCHOOL,40 HABGOOD STREET,NORTHAM,WA,6401,PO BOX 310,NORTHAM,WA,6401,-31.66627195,116.6640164,08 9621 5600,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
4201,WESTERN AUSTRALIAN COLLEGE OF AGRICULTURE - CUNDERDIN,267 CUNDERDIN-WYALKATCHEM ROAD,CUNDERDIN,WA,6407,PO BOX 132,CUNDERDIN,WA,6407,-31.626847,117.230704,08 9635 2100,WHEATBELT,Agricultural Colleges,SECONDARY SCHOOLS
4202,WESTERN AUSTRALIAN COLLEGE OF AGRICULTURE - DENMARK,SOUTH COAST HIGHWAY,DENMARK,WA,6333,PO BOX 350,DENMARK,WA,6333,-34.94864439,117.373081,08 9848 0200,SOUTH WEST,Agricultural Colleges,SECONDARY SCHOOLS
4204,WESTERN AUSTRALIAN COLLEGE OF AGRICULTURE - HARVEY,MORNINGTON ROAD,WOKALUP,WA,6221,PO BOX 496,HARVEY,WA,6220,-33.14579679,115.8794784,08 9782 2100,SOUTH WEST,Agricultural Colleges,SECONDARY SCHOOLS
4203,WESTERN AUSTRALIAN COLLEGE OF AGRICULTURE - MORAWA,WADDILOVE ROAD,MORAWA,WA,6623,PO BOX 15,MORAWA,WA,6623,-29.21439532,116.002887,08 9971 4600,MIDWEST,Agricultural Colleges,SECONDARY SCHOOLS
4200,WESTERN AUSTRALIAN COLLEGE OF AGRICULTURE - NARROGIN,216 COORAMINNING ROAD,NARROGIN,WA,6312,PO BOX 38,NARROGIN,WA,6312,-32.97365856,117.1172635,08 9881 9700,WHEATBELT,Agricultural Colleges,SECONDARY SCHOOLS
5530,WESTFIELD PARK PRIMARY SCHOOL,11 HEMINGWAY DRIVE,CAMILLO,WA,6111,11 HEMINGWAY DRIVE,CAMILLO,WA,6111,-32.110255,116.005266,08 9234 9200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6046,WESTMINSTER EDUCATION SUPPORT CENTRE,MARLOO ROAD,WESTMINSTER,WA,6061,MARLOO ROAD,WESTMINSTER,WA,6061,-31.87052478,115.8386778,08 9413 5000,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
5466,WESTMINSTER PRIMARY SCHOOL,30 MARLOO ROAD,WESTMINSTER,WA,6061,30 MARLOO ROAD,WESTMINSTER,WA,6061,-31.87052479,115.8386779,08 9413 5050,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5469,WHITE GUM VALLEY PRIMARY SCHOOL,29 HOPE STREET,WHITE GUM VALLEY,WA,6162,29 HOPE STREET,WHITE GUM VALLEY,WA,6162,-32.05893654,115.764926,08 9435 6900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1256,WHITFORD CATHOLIC PRIMARY SCHOOL,256 CAMBERWARRA DRIVE,CRAIGIE,WA,6025,256 CAMBERWARRA DRIVE,CRAIGIE,WA,6025,-31.78543296,115.7574269,08 9404 4200,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5472,WICKEPIN PRIMARY SCHOOL,44 HENRY STREET,WICKEPIN,WA,6370,44 HENRY STREET,WICKEPIN,WA,6370,-32.78598599,117.4961991,08 9888 2300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5542,WICKHAM PRIMARY SCHOOL,27 CARSE STREET,WICKHAM,WA,6720,PO BOX 19,WICKHAM,WA,6720,-20.68092304,117.1440973,08 9185 8500,PILBARA,Primary Schools,PRIMARY SCHOOLS
5729,WILLANDRA PRIMARY SCHOOL,CHIDZEY DRIVE,SEVILLE GROVE,WA,6112,CHIDZEY DRIVE,SEVILLE GROVE,WA,6112,-32.14274418,115.9841153,08 9391 4300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5527,WILLETTON PRIMARY SCHOOL,14 WOODPECKER AVENUE,WILLETTON,WA,6155,14 WOODPECKER AVENUE,WILLETTON,WA,6155,-32.0491836,115.8826792,08 9376 8600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4126,WILLETTON SENIOR HIGH SCHOOL,PINETREE GULLY ROAD,WILLETTON,WA,6155,PINETREE GULLY ROAD,WILLETTON,WA,6155,-32.06131317,115.8792246,08 9334 7200,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5710,WILLIAMS PRIMARY SCHOOL,16 ROSSELLOTY STREET,WILLIAMS,WA,6391,16 ROSSELLOTY STREET,WILLIAMS,WA,6391,-33.02268273,116.8825334,08 9885 2200,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5477,WILSON PARK PRIMARY SCHOOL,PORTER STREET,COLLIE,WA,6225,PO BOX 152,COLLIE,WA,6225,-33.36646617,116.1393685,08 9735 9300,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5476,WILSON PRIMARY SCHOOL,60 ARMSTRONG ROAD,WILSON,WA,6107,60 ARMSTRONG ROAD,WILSON,WA,6107,-32.01777093,115.911727,08 9376 8650,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5478,WILUNA REMOTE COMMUNITY SCHOOL,LOT 501 SCOTIA STREET,WILUNA,WA,6646,PO BOX 42,WILUNA,WA,6646,-26.59696821,120.2259056,08 9981 8200,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS
5009,WINTERFOLD PRIMARY SCHOOL,41 ANNIE STREET,BEACONSFIELD,WA,6162,41 ANNIE STREET,BEACONSFIELD,WA,6162,-32.07237013,115.7708899,08 6274 1900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5709,WINTHROP PRIMARY SCHOOL,70-80 JACKSON AVENUE,WINTHROP,WA,6150,70-80 JACKSON AVENUE,WINTHROP,WA,6150,-32.05464084,115.832817,08 9312 4950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6062,WIRRABIRRA EDUCATION SUPPORT CENTRE,71 CORFIELD STREET,GOSNELLS,WA,6110,71 CORFIELD STREET,GOSNELLS,WA,6110,-32.07438712,115.979617,08 9234 6850,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
5520,WIRRABIRRA PRIMARY SCHOOL,71 CORFIELD STREET,GOSNELLS,WA,6110,71 CORFIELD STREET,GOSNELLS,WA,6110,-32.07438712,115.979617,08 9234 6800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4105,WONGAN HILLS DISTRICT HIGH SCHOOL,QUINLAN STREET,WONGAN HILLS,WA,6603,QUINLAN STREET,WONGAN HILLS,WA,6603,-30.8905344,116.7213344,08 9671 2300,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS
1367,WONGUTHA CHRISTIAN ABORIGINAL PARENT-DIRECTED SCHOOL,GIBSON ROAD EAST,GIBSON,WA,6448,GIBSON ROAD EAST,GIBSON,WA,6448,-33.658921,121.874743,08 9075 4011,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT
5481,WOODANILLING PRIMARY SCHOOL,CARLTON STREET,WOODANILLING,WA,6316,CARLTON STREET,WOODANILLING,WA,6316,-33.56097165,117.4350521,08 9823 2600,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
